x,y,z,xdot,ydot,zdot,TOF,JC
1.0482982153052893,0.0,0.0,0.0,-1.0973004593938696,0.0,-1.0588825611733386,2.159951278276661
1.0482582153052893,0.0,0.0,0.0,-1.0973965356073827,0.0,-1.0587371870801272,2.159993030182298
1.0482182153052892,0.0,0.0,0.0,-1.0974927854086876,0.0,-1.0585917478093403,2.160034743863992
1.0481782153052892,0.0,0.0,0.0,-1.0975892091149786,0.0,-1.058446243274568,2.1600764192274697
1.0481382153052892,0.0,0.0,0.0,-1.0976858070442228,0.0,-1.058300673389256,2.1601180561781956
1.0480982153052891,0.0,0.0,0.0,-1.0977825795151595,0.0,-1.0581550380666909,2.1601596546213804
1.048058215305289,0.0,0.0,0.0,-1.097879526847305,0.0,-1.0580093372200055,2.1602012144619747
1.048018215305289,0.0,0.0,0.0,-1.0979766493609513,0.0,-1.057863570762178,2.1602427356046756
1.047978215305289,0.0,0.0,0.0,-1.0980739473771761,0.0,-1.057717738606034,2.1602842179539072
1.047938215305289,0.0,0.0,0.0,-1.0981714212178335,0.0,-1.0575718406642398,2.16032566141385
1.047898215305289,0.0,0.0,0.0,-1.0982690712055663,0.0,-1.0574258768493099,2.1603670658884138
1.0478582153052889,0.0,0.0,0.0,-1.0983668976638066,0.0,-1.0572798470735973,2.160408431281242
1.0478182153052888,0.0,0.0,0.0,-1.0984649009167757,0.0,-1.0571337512493084,2.160449757495719
1.0477782153052888,0.0,0.0,0.0,-1.098563081289485,0.0,-1.056987589288483,2.160491044434968
1.0477382153052888,0.0,0.0,0.0,-1.0986614391077432,0.0,-1.056841361103005,2.1605322920018453
1.0476982153052887,0.0,0.0,0.0,-1.0987599746981567,0.0,-1.0566950666046044,2.160573500098937
1.0476582153052887,0.0,0.0,0.0,-1.0988586883881306,0.0,-1.0565487057048555,2.1606146686285683
1.0476182153052886,0.0,0.0,0.0,-1.0989575805058736,0.0,-1.056402278315167,2.1606557974927925
1.0475782153052886,0.0,0.0,0.0,-1.099056651380397,0.0,-1.056255784346795,2.1606968865933993
1.0475382153052886,0.0,0.0,0.0,-1.0991559013415229,0.0,-1.056109223710831,2.160737935831903
1.0474982153052885,0.0,0.0,0.0,-1.0992553307198811,0.0,-1.055962596318211,2.1607789451095494
1.0474582153052885,0.0,0.0,0.0,-1.0993549398469122,0.0,-1.0558159020797149,2.1608199143273197
1.0474182153052884,0.0,0.0,0.0,-1.0994547290548755,0.0,-1.055669140905955,2.1608608433859113
1.0473782153052884,0.0,0.0,0.0,-1.0995546986768434,0.0,-1.0555223127073847,2.1609017321857604
1.0473382153052884,0.0,0.0,0.0,-1.0996548490467122,0.0,-1.0553754173942997,2.1609425806270206
1.0472982153052883,0.0,0.0,0.0,-1.0997551804991976,0.0,-1.0552284548768338,2.1609833886095737
1.0472582153052883,0.0,0.0,0.0,-1.0998556933698438,0.0,-1.0550814250649574,2.1610241560330223
1.0472182153052882,0.0,0.0,0.0,-1.0999563879950154,0.0,-1.0549343278684773,2.1610648827967074
1.0471782153052882,0.0,0.0,0.0,-1.100057264711916,0.0,-1.0547871631970447,2.1611055687996696
1.0471382153052882,0.0,0.0,0.0,-1.1001583238585746,0.0,-1.0546399309601386,2.161146213940689
1.0470982153052881,0.0,0.0,0.0,-1.100259565773859,0.0,-1.0544926310670826,2.161186818118261
1.047058215305288,0.0,0.0,0.0,-1.100360990797475,0.0,-1.054345263427031,2.1612273812305958
1.047018215305288,0.0,0.0,0.0,-1.100462599269967,0.0,-1.054197827948981,2.1612679031756286
1.046978215305288,0.0,0.0,0.0,-1.1005643915327223,0.0,-1.0540503245417585,2.1613083838510136
1.046938215305288,0.0,0.0,0.0,-1.1006663679279771,0.0,-1.0539027531140275,2.161348823154113
1.046898215305288,0.0,0.0,0.0,-1.1007685287988127,0.0,-1.0537551135742877,2.161389220982014
1.0468582153052879,0.0,0.0,0.0,-1.100870874489161,0.0,-1.0536074058308738,2.161429577231516
1.0468182153052878,0.0,0.0,0.0,-1.1009734053438107,0.0,-1.0534596297919487,2.161469891799129
1.0467782153052878,0.0,0.0,0.0,-1.1010761217084024,0.0,-1.0533117853655172,2.161510164581084
1.0467382153052878,0.0,0.0,0.0,-1.1011790239294394,0.0,-1.0531638724594143,2.1615503954733173
1.0466982153052877,0.0,0.0,0.0,-1.1012821123542835,0.0,-1.053015890981304,2.1615905843714804
1.0466582153052877,0.0,0.0,0.0,-1.1013853873311625,0.0,-1.0528678408386904,2.161630731170934
1.0466182153052876,0.0,0.0,0.0,-1.1014888492091723,0.0,-1.0527197219389017,2.1616708357667442
1.0465782153052876,0.0,0.0,0.0,-1.1015924983382759,0.0,-1.0525715341891033,2.161710898053691
1.0465382153052876,0.0,0.0,0.0,-1.1016963350693099,0.0,-1.0524232774962878,2.161750917926261
1.0464982153052875,0.0,0.0,0.0,-1.1018003597539854,0.0,-1.0522749517672843,2.1617908952786458
1.0464582153052875,0.0,0.0,0.0,-1.101904572744894,0.0,-1.0521265569087477,2.161830830004739
1.0464182153052874,0.0,0.0,0.0,-1.1020089743955026,0.0,-1.051978092827165,2.161870721998148
1.0463782153052874,0.0,0.0,0.0,-1.1021135650601661,0.0,-1.0518295594288516,2.1619105711521778
1.0463382153052874,0.0,0.0,0.0,-1.102218345094125,0.0,-1.0516809566199523,2.161950377359831
1.0462982153052873,0.0,0.0,0.0,-1.1023233148535063,0.0,-1.051532284306443,2.1619901405138218
1.0462582153052873,0.0,0.0,0.0,-1.1024284746953312,0.0,-1.0513835423941256,2.162029860506558
1.0462182153052872,0.0,0.0,0.0,-1.1025338249775132,0.0,-1.0512347307886305,2.1620695372301526
1.0461782153052872,0.0,0.0,0.0,-1.1026393660588647,0.0,-1.0510858493954156,2.162109170576411
1.0461382153052872,0.0,0.0,0.0,-1.1027450982991012,0.0,-1.0509368981197669,2.162148760436832
1.0460982153052871,0.0,0.0,0.0,-1.102851022058832,0.0,-1.0507878768667986,2.162188306702631
1.046058215305287,0.0,0.0,0.0,-1.1029571376995835,0.0,-1.050638785541448,2.1622278092646936
1.046018215305287,0.0,0.0,0.0,-1.1030634455837824,0.0,-1.0504896240484802,2.1622672680136175
1.045978215305287,0.0,0.0,0.0,-1.1031699460747713,0.0,-1.0503403922924832,2.162306682839687
1.045938215305287,0.0,0.0,0.0,-1.1032766395368048,0.0,-1.050191090177877,2.162346053632881
1.045898215305287,0.0,0.0,0.0,-1.1033835263350567,0.0,-1.0500417176088992,2.1623853802828688
1.0458582153052869,0.0,0.0,0.0,-1.1034906068356203,0.0,-1.049892274489615,2.1624246626790073
1.0458182153052868,0.0,0.0,0.0,-1.1035978814055136,0.0,-1.04974276072391,2.1624639007103434
1.0457782153052868,0.0,0.0,0.0,-1.1037053504126773,0.0,-1.0495931762155002,2.16250309426562
1.0457382153052868,0.0,0.0,0.0,-1.1038130142259843,0.0,-1.0494435208679185,2.162542243233255
1.0456982153052867,0.0,0.0,0.0,-1.1039208732152372,0.0,-1.0492937945845215,2.1625813475013627
1.0456582153052867,0.0,0.0,0.0,-1.1040289277511746,0.0,-1.0491439972684895,2.162620406957738
1.0456182153052866,0.0,0.0,0.0,-1.104137178205474,0.0,-1.048994128822824,2.1626594214898587
1.0455782153052866,0.0,0.0,0.0,-1.1042456249507524,0.0,-1.0488441891503484,2.162698390984887
1.0455382153052866,0.0,0.0,0.0,-1.104354268360571,0.0,-1.0486941781537045,2.1627373153296663
