x,y,z,xdot,ydot,zdot,Period,JC,Stability
0.7323964092486339,0.0,-0.14706778201098764,0.0,0.523851,0.0,11.318626863336732,2.947686613635505,50.14709152354558
0.732440105735328,0.0,-0.14713999005254266,0.0,0.523751,0.0,11.317918642189206,2.947660858052314,50.06121980492156
0.7324838120612016,0.0,-0.1472121146910769,0.0,0.523651,0.0,11.317209892345495,2.94763514200395,49.975345409057965
0.7325712542059305,0.0,-0.14735611418082892,0.0,0.523451,0.0,11.315790806478486,2.947583828551682,49.803589597853374
0.7327462562934999,0.0,-0.14764311695808507,0.0,0.523051,0.0,11.312946289457152,2.9474816764959417,49.460056988464046
0.7329214151088803,0.0,-0.14792879705579529,0.0,0.5226510000000001,0.0,11.310093311189034,2.947380158073188,49.1165099526078
0.733096730240634,0.0,-0.14821316115475117,0.0,0.5222510000000001,0.0,11.307231870943767,2.9472792738558864,48.77296480612034
0.7332722012683124,0.0,-0.14849621590349169,0.0,0.5218510000000002,0.0,11.304361968351497,2.947179024384927,48.42943792635168
0.7334478277624642,0.0,-0.14877796791969852,0.0,0.5214510000000002,0.0,11.301483603403756,2.947079410169265,48.08594574991689
0.7336236092846357,0.0,-0.14905842379133424,0.0,0.5210510000000003,0.0,11.298596776455506,2.9469804316857693,47.742504771238245
0.7337995453873755,0.0,-0.14933759007775194,0.0,0.5206510000000003,0.0,11.295701488226822,2.946882089379073,47.39913154107491
0.73397563561424,0.0,-0.14961547331076558,0.0,0.5202510000000004,0.0,11.292797739804833,2.9467843836614374,47.05584266511457
0.7341518794997988,0.0,-0.14989207999570872,0.0,0.5198510000000004,0.0,11.289885532645464,2.9466873149126056,46.71265480242951
0.7343282765696438,0.0,-0.15016741661244468,0.0,0.5194510000000004,0.0,11.286964868575165,2.9465908834796855,46.36958466406551
0.7345048263403995,0.0,-0.15044148961637188,0.0,0.5190510000000005,0.0,11.284035749792583,2.946495089677013,46.02664901149224
0.7346815283197314,0.0,-0.15071430543939165,0.0,0.5186510000000005,0.0,11.281098178870227,2.946399933786035,45.68386465508692
0.7348583820063627,0.0,-0.15098587049084275,0.0,0.5182510000000006,0.0,11.278152158756038,2.9463054160551994,45.341248452693364
0.7350353868900856,0.0,-0.15125619115842762,0.0,0.5178510000000006,0.0,11.275197692774926,2.946211536699839,44.998817308018275
0.7352125424517789,0.0,-0.15152527380910605,0.0,0.5174510000000007,0.0,11.27223478463031,2.946118295902069,44.65658816911558
0.7353898481634251,0.0,-0.15179312478995627,0.0,0.5170510000000007,0.0,11.269263438405495,2.9460256938106886,44.31457802684544
0.7355673034881282,0.0,-0.15205975042901942,0.0,0.5166510000000007,0.0,11.266283658565143,2.9459337305410935,43.9728039133434
0.7357449078801368,0.0,-0.1523251570361258,0.0,0.5162510000000008,0.0,11.263295449956555,2.945842406175181,43.631282900429085
0.7359226607848633,0.0,-0.152589350903686,0.0,0.5158510000000008,0.0,11.260298817811023,2.94575172076127,43.29003209803358
0.7361005616389102,0.0,-0.15285233830746212,0.0,0.5154510000000009,0.0,11.257293767745015,2.945661674314032,42.94906865267035
0.7362786098700936,0.0,-0.15311412550732761,0.0,0.5150510000000009,0.0,11.254280305761469,2.9455722668144095,42.60840974581261
0.7364568048974705,0.0,-0.15337471874798383,0.0,0.514651000000001,0.0,11.251258438250805,2.9454834982095637,42.268072592333354
0.7366351461313669,0.0,-0.15363412425967327,0.0,0.514251000000001,0.0,11.24822817199215,2.945395368412808,41.92807443889998
0.736813632973409,0.0,-0.15389234825886997,0.0,0.5138510000000011,0.0,11.245189514154273,2.945307877303552,41.588432562365696
0.736992264816552,0.0,-0.1541493969489284,0.0,0.5134510000000011,0.0,11.242142472296623,2.9452210247272665,41.249164268241
0.7371710410451154,0.0,-0.15440527652073657,0.0,0.5130510000000011,0.0,11.239087054370273,2.9451348104954342,40.910286889031255
0.7373499610348163,0.0,-0.15465999315334092,0.0,0.5126510000000012,0.0,11.236023268718757,2.9450492343855106,40.57181778261808
0.7375290241528055,0.0,-0.15491355301453694,0.0,0.5122510000000012,0.0,11.232951124078939,2.944964296140908,40.23377433074563
0.7377082297577053,0.0,-0.15516596226146048,0.0,0.5118510000000013,0.0,11.229870629581766,2.9448799954709557,39.896173937320384
0.7378875771996487,0.0,-0.15541722704114821,0.0,0.5114510000000013,0.0,11.226781794752913,2.944796332050893,39.55903402685833
0.738067065820318,0.0,-0.1556673534910758,0.0,0.5110510000000014,0.0,11.223684629513647,2.94471330552186,39.22237204288227
0.7382466949529896,0.0,-0.15591634773968935,0.0,0.5106510000000014,0.0,11.220579144181169,2.9446309154908805,38.88620544627982
0.7384264639225752,0.0,-0.15616421590690394,0.0,0.5102510000000015,0.0,11.217465349469391,2.9445491615308725,38.55055171376422
0.7386063720456678,0.0,-0.15641096410459343,0.0,0.5098510000000015,0.0,11.214343256489332,2.9444680431806507,38.215428336222914
0.7387864186305876,0.0,-0.15665659843706378,0.0,0.5094510000000015,0.0,11.211212876749501,2.9443875599449356,37.88085281712061
0.7389666029774301,0.0,-0.15690112500149436,0.0,0.5090510000000016,0.0,11.208074222156391,2.944307711294378,37.54684267095841
0.739146924378115,0.0,-0.15714454988837903,0.0,0.5086510000000016,0.0,11.20492730501478,2.9442284966655783,37.213415421619246
0.7393273821164376,0.0,-0.1573868791819375,0.0,0.5082510000000017,0.0,11.201772138027918,2.9441499154611206,36.88058860086193
0.7395079754681188,0.0,-0.15762811896052042,0.0,0.5078510000000017,0.0,11.198608734297888,2.9440719670496014,36.548379746656146
