x,y,z,xdot,ydot,zdot,TOF,JC
1.033936910026398,0.0,0.0011300000000000017,0.0,-1.1460346085817332,0.0,-1.001816243076234,2.171409476536012
1.0339364153125343,0.0,0.0011500000000000017,0.0,-1.1460364166068384,0.0,-1.001817759251802,2.171405163236325
1.033935911914029,0.0,0.0011700000000000018,0.0,-1.1460382563759608,0.0,-1.0018193020428343,2.1714007742021812
1.0339353998305976,0.0,0.0011900000000000018,0.0,-1.1460401278903658,0.0,-1.0018208714501597,2.17139630943032
1.0339348790619503,0.0,0.0012100000000000019,0.0,-1.146042031151346,0.0,-1.0018224674746226,2.1713917689174154
1.0339343496077926,0.0,0.001230000000000002,0.0,-1.1460439661602118,0.0,-1.0018240901170805,2.1713871526600936
1.0339338114678256,0.0,0.001250000000000002,0.0,-1.1460459329182937,0.0,-1.0018257393784091,2.171382460654921
1.0339332646417447,0.0,0.001270000000000002,0.0,-1.1460479314269532,0.0,-1.0018274152594913,2.1713776928983957
1.033932709129241,0.0,0.001290000000000002,0.0,-1.1460499616875655,0.0,-1.0018291177612324,2.1713728493869735
1.0339321449299999,0.0,0.0013100000000000021,0.0,-1.1460520237015284,0.0,-1.0018308468845465,2.171367930117058
1.0339315720437026,0.0,0.0013300000000000022,0.0,-1.1460541174702659,0.0,-1.001832602630363,2.171362935084978
1.0339309904700251,0.0,0.0013500000000000022,0.0,-1.1460562429952201,0.0,-1.0018343849996287,2.17135786428702
1.0339304002086385,0.0,0.0013700000000000023,0.0,-1.1460584002778587,0.0,-1.0018361939933014,2.171352717719405
1.0339298012592089,0.0,0.0013900000000000023,0.0,-1.146060589319666,0.0,-1.0018380296123548,2.171347495378309
1.0339291936213975,0.0,0.0014100000000000024,0.0,-1.1460628101221553,0.0,-1.0018398918577773,2.1713421972598352
1.0339285772948605,0.0,0.0014300000000000024,0.0,-1.146065062686855,0.0,-1.0018417807305697,2.171336823360047
1.0339279522792495,0.0,0.0014500000000000025,0.0,-1.1460673470153213,0.0,-1.0018436962317478,2.171331373674934
1.0339273185742108,0.0,0.0014700000000000026,0.0,-1.1460696631091278,0.0,-1.0018456383623462,2.1713258482004463
1.0339266761793857,0.0,0.0014900000000000026,0.0,-1.146072010969874,0.0,-1.001847607123407,2.1713202469324644
1.033926025094411,0.0,0.0015100000000000027,0.0,-1.1460743905991784,0.0,-1.0018496025159922,2.17131456986682
1.0339253653189182,0.0,0.0015300000000000027,0.0,-1.1460768019986836,0.0,-1.0018516245411733,2.171308816999278
1.0339246968525337,0.0,0.0015500000000000028,0.0,-1.1460792451700548,0.0,-1.0018536732000396,2.1713029883255572
1.0339240196948798,0.0,0.0015700000000000028,0.0,-1.146081720114973,0.0,-1.0018557484936972,2.1712970838413197
1.033923333845573,0.0,0.0015900000000000029,0.0,-1.146084226835153,0.0,-1.0018578504232587,2.171291103542156
1.033922639304225,0.0,0.001610000000000003,0.0,-1.14608676533232,0.0,-1.0018599789898597,2.1712850474236185
1.0339219360704428,0.0,0.001630000000000003,0.0,-1.1460893356082278,0.0,-1.0018621341946443,2.1712789154811913
1.0339212241438285,0.0,0.001650000000000003,0.0,-1.146091937664651,0.0,-1.001864316038773,2.171272707710305
1.033920503523979,0.0,0.001670000000000003,0.0,-1.1460945715033868,0.0,-1.0018665245234217,2.1712664241063315
1.0339197742104864,0.0,0.0016900000000000031,0.0,-1.14609723712625,0.0,-1.0018687596497804,2.1712600646645925
1.0339190362029378,0.0,0.0017100000000000032,0.0,-1.1460999345350853,0.0,-1.0018710214190518,2.171253629380341
1.0339182895009151,0.0,0.0017300000000000032,0.0,-1.1461026637317535,0.0,-1.0018733098324546,2.171247118248787
1.0339175341039961,0.0,0.0017500000000000033,0.0,-1.1461054247181388,0.0,-1.0018756248912222,2.17124053126507
1.0339167700117526,0.0,0.0017700000000000033,0.0,-1.1461082174961492,0.0,-1.0018779665966018,2.1712338684242827
1.0339159972237524,0.0,0.0017900000000000034,0.0,-1.1461110420677147,0.0,-1.0018803349498535,2.171227129721449
1.0339152157395572,0.0,0.0018100000000000034,0.0,-1.1461138984347854,0.0,-1.0018827299522548,2.171220315151553
1.033914425558725,0.0,0.0018300000000000035,0.0,-1.146116786599334,0.0,-1.0018851516050957,2.171213424709509
1.0339136266808078,0.0,0.0018500000000000036,0.0,-1.1461197065633575,0.0,-1.001887599909682,2.1712064583901762
1.0339128191053535,0.0,0.0018700000000000036,0.0,-1.1461226583288722,0.0,-1.0018900748673334,2.171199416188358
1.0339120028319042,0.0,0.0018900000000000037,0.0,-1.1461256418979195,0.0,-1.0018925764793822,2.1711922980988048
1.033911177859998,0.0,0.0019100000000000037,0.0,-1.146128657272562,0.0,-1.0018951047471771,2.171185104116195
1.0339103441891673,0.0,0.0019300000000000038,0.0,-1.1461317044548822,0.0,-1.0018976596720814,2.171177834235171
1.0339095018189395,0.0,0.0019500000000000038,0.0,-1.1461347834469868,0.0,-1.0019002412554745,2.1711704884503065
1.0339086507488378,0.0,0.001970000000000004,0.0,-1.1461378942510043,0.0,-1.0019028494987454,2.171163066756116
1.0339077909783794,0.0,0.001990000000000004,0.0,-1.146141036869088,0.0,-1.0019054844033013,2.171155569147059
1.0339069225070772,0.0,0.002010000000000004,0.0,-1.1461442113034095,0.0,-1.0019081459705637,2.1711479956175426
1.0339060453344393,0.0,0.002030000000000004,0.0,-1.1461474175561641,0.0,-1.001910834201967,2.1711403461619074
1.0339051594599684,0.0,0.002050000000000004,0.0,-1.1461506556295673,0.0,-1.001913549098963,2.1711326207744506
1.0339042648831622,0.0,0.002070000000000004,0.0,-1.1461539255258633,0.0,-1.0019162906630137,2.171124819449394
1.0339033616035136,0.0,0.002090000000000004,0.0,-1.1461572272473126,0.0,-1.0019190588955982,2.171116942180916
1.0339024496205107,0.0,0.0021100000000000042,0.0,-1.146160560796198,0.0,-1.001921853798211,2.171108988963134
1.0339015289336362,0.0,0.0021300000000000043,0.0,-1.146163926174829,0.0,-1.0019246753723592,2.1711009597901034
1.0339005995423682,0.0,0.0021500000000000043,0.0,-1.1461673233855334,0.0,-1.0019275236195648,2.1710928546558286
1.0338996614461797,0.0,0.0021700000000000044,0.0,-1.1461707524306601,0.0,-1.001930398541367,2.171084673554258
1.0338987146445384,0.0,0.0021900000000000044,0.0,-1.146174213312586,0.0,-1.0019333001393138,2.1710764164792753
1.0338977591369078,0.0,0.0022100000000000045,0.0,-1.146177706033707,0.0,-1.0019362284149738,2.1710680834247045
1.0338967949227458,0.0,0.0022300000000000045,0.0,-1.1461812305964396,0.0,-1.0019391833699274,2.171059674384324
1.0338958220015053,0.0,0.0022500000000000046,0.0,-1.146184787003226,0.0,-1.0019421650057685,2.171051189351845
1.0338948403726342,0.0,0.0022700000000000047,0.0,-1.1461883752565278,0.0,-1.0019451733241067,2.1710426283209303
1.033893850035576,0.0,0.0022900000000000047,0.0,-1.146191995358831,0.0,-1.0019482083265672,2.1710339912851726
1.0338928509897687,0.0,0.0023100000000000048,0.0,-1.146195647312644,0.0,-1.0019512700147875,2.1710252782381154
1.0338918432346453,0.0,0.002330000000000005,0.0,-1.146199331120496,0.0,-1.0019543583904214,2.171016489173242
1.0338908267696338,0.0,0.002350000000000005,0.0,-1.1462030467849393,0.0,-1.0019574734551377,2.1710076240839844
1.0338898015941576,0.0,0.002370000000000005,0.0,-1.1462067943085494,0.0,-1.001960615210618,2.170998682963706
1.0338887677076345,0.0,0.002390000000000005,0.0,-1.1462105736939252,0.0,-1.0019637836585586,2.170989665805715
1.0338877251094778,0.0,0.002410000000000005,0.0,-1.146214384943682,0.0,-1.001966978800673,2.170980572603275
1.0338866737990957,0.0,0.002430000000000005,0.0,-1.1462182280604665,0.0,-1.001970200638685,2.1709714033495717
1.0338856137758912,0.0,0.002450000000000005,0.0,-1.14622210304694,0.0,-1.0019734491743373,2.170962158037751
1.0338845450392624,0.0,0.002470000000000005,0.0,-1.1462260099057926,0.0,-1.0019767244093845,2.1709528366608843
1.0338834675886026,0.0,0.0024900000000000052,0.0,-1.1462299486397294,0.0,-1.0019800263455978,2.170943439212005
1.0338823814232998,0.0,0.0025100000000000053,0.0,-1.1462339192514874,0.0,-1.0019833549847603,2.170933965684066
1.0338812865427371,0.0,0.0025300000000000053,0.0,-1.1462379217438194,0.0,-1.0019867103286704,2.1709244160699765
1.0338801829462925,0.0,0.0025500000000000054,0.0,-1.146241956119499,0.0,-1.0019900923791443,2.170914790362597
1.0338790706333394,0.0,0.0025700000000000054,0.0,-1.1462460223813282,0.0,-1.00199350113801,2.170905088554705
1.0338779496032455,0.0,0.0025900000000000055,0.0,-1.1462501205321325,0.0,-1.0019969366071084,2.1708953106390316
1.0338768198553743,0.0,0.0026100000000000055,0.0,-1.1462542505747508,0.0,-1.0020003987883004,2.1708854566082594
1.0338756813890833,0.0,0.0026300000000000056,0.0,-1.1462584125120518,0.0,-1.0020038876834567,2.1708755264550077
1.033874534203726,0.0,0.0026500000000000056,0.0,-1.1462626063469274,0.0,-1.0020074032944635,2.170865520171822
1.0338733782986502,0.0,0.0026700000000000057,0.0,-1.1462668320822864,0.0,-1.0020109456232247,2.170855437751217
1.0338722136731988,0.0,0.0026900000000000058,0.0,-1.1462710897210653,0.0,-1.002014514671655,2.170845279185629
1.0338710403267102,0.0,0.002710000000000006,0.0,-1.146275379266222,0.0,-1.002018110441685,2.170835044467437
1.0338698582585168,0.0,0.002730000000000006,0.0,-1.146279700720735,0.0,-1.0020217329352614,2.1708247335889754
1.0338686674679467,0.0,0.002750000000000006,0.0,-1.1462840540876083,0.0,-1.0020253821543457,2.1708143465425085
1.033867467954323,0.0,0.002770000000000006,0.0,-1.1462884393698651,0.0,-1.002029058100911,2.1708038833202483
1.0338662597169632,0.0,0.002790000000000006,0.0,-1.1462928565705548,0.0,-1.002032760776948,2.170793343914342
1.0338650427551803,0.0,0.002810000000000006,0.0,-1.1462973056927472,0.0,-1.0020364901844607,2.170782728316887
1.0338638170682823,0.0,0.002830000000000006,0.0,-1.1463017867395362,0.0,-1.0020402463254676,2.1707720365199124
1.0338625826555716,0.0,0.002850000000000006,0.0,-1.146306299714037,0.0,-1.0020440292020045,2.170761268515399
1.033861339516346,0.0,0.0028700000000000062,0.0,-1.1463108446193864,0.0,-1.002047838816118,2.1707504242952673
1.0338600876498982,0.0,0.0028900000000000063,0.0,-1.146315421458746,0.0,-1.002051675169874,2.170739503851377
1.033858827055516,0.0,0.0029100000000000063,0.0,-1.1463200302353032,0.0,-1.0020555382653469,2.170728507175519
1.0338575577324816,0.0,0.0029300000000000064,0.0,-1.1463246709522623,0.0,-1.0020594281046322,2.1707174342594446
1.0338562796800728,0.0,0.0029500000000000064,0.0,-1.14632934361285,0.0,-1.0020633446898368,2.1707062850948398
1.0338549928975622,0.0,0.0029700000000000065,0.0,-1.146334048220323,0.0,-1.002067288023082,2.170695059673319
1.033853697384217,0.0,0.0029900000000000065,0.0,-1.1463387847779518,0.0,-1.0020712581065063,2.1706837579864646
1.0338523931392993,0.0,0.0030100000000000066,0.0,-1.1463435532890367,0.0,-1.0020752549422598,2.170672380025777
1.033851080162067,0.0,0.0030300000000000066,0.0,-1.1463483537568964,0.0,-1.0020792785325117,2.1706609257827054
1.0338497584517723,0.0,0.0030500000000000067,0.0,-1.146353186184876,0.0,-1.0020833288794386,2.170649395248639
1.033848428007662,0.0,0.0030700000000000068,0.0,-1.1463580505763402,0.0,-1.0020874059852414,2.170637788414915
1.0338470888289788,0.0,0.003090000000000007,0.0,-1.1463629469346768,0.0,-1.0020915098521292,2.170626105272806
1.0338457409149593,0.0,0.003110000000000007,0.0,-1.1463678752633013,0.0,-1.0020956404823262,2.17061434581352
1.0338443842648355,0.0,0.003130000000000007,0.0,-1.1463728355656455,0.0,-1.0020997978780741,2.17060251002822
1.0338430188778347,0.0,0.003150000000000007,0.0,-1.1463778278451637,0.0,-1.0021039820416298,2.170590597908008
1.0338416447531786,0.0,0.003170000000000007,0.0,-1.1463828521053407,0.0,-1.0021081929752618,2.170578609443912
1.033840261890084,0.0,0.003190000000000007,0.0,-1.1463879083496793,0.0,-1.0021124306812532,2.1705665446269142
1.0338388702877626,0.0,0.003210000000000007,0.0,-1.1463929965817028,0.0,-1.0021166951619063,2.1705544034479383
1.0338374699454211,0.0,0.003230000000000007,0.0,-1.146398116804964,0.0,-1.0021209864195344,2.170542185897838
1.033836060862261,0.0,0.0032500000000000072,0.0,-1.1464032690230304,0.0,-1.0021253044564682,2.1705298919674285
1.033834643037479,0.0,0.0032700000000000073,0.0,-1.1464084532394994,0.0,-1.002129649275051,2.1705175216474415
1.0338332164702662,0.0,0.0032900000000000073,0.0,-1.1464136694579905,0.0,-1.0021340208776413,2.170505074928563
1.0338317811598092,0.0,0.0033100000000000074,0.0,-1.1464189176821398,0.0,-1.0021384192666156,2.1704925518014226
1.033830337105289,0.0,0.0033300000000000074,0.0,-1.1464241979156167,0.0,-1.0021428444443574,2.17047995225658
1.0338288843058818,0.0,0.0033500000000000075,0.0,-1.1464295101621036,0.0,-1.0021472964132772,2.1704672762845485
1.033827422760759,0.0,0.0033700000000000075,0.0,-1.1464348544253122,0.0,-1.0021517751757885,2.1704545238757698
1.0338259524690858,0.0,0.0033900000000000076,0.0,-1.1464402307089745,0.0,-1.002156280734329,2.170441695020636
1.0338244734300237,0.0,0.0034100000000000076,0.0,-1.1464456390168474,0.0,-1.002160813091342,2.170428789709474
1.0338229856427281,0.0,0.0034300000000000077,0.0,-1.1464510793527096,0.0,-1.002165372249296,2.170415807932553
1.03382148910635,0.0,0.0034500000000000077,0.0,-1.1464565517203644,0.0,-1.002169958210664,2.170402749680079
1.0338199838200346,0.0,0.003470000000000008,0.0,-1.1464620561236338,0.0,-1.0021745709779442,2.17038961494221
1.0338184697829225,0.0,0.003490000000000008,0.0,-1.146467592566368,0.0,-1.0021792105536411,2.1703764037090343
1.033816946994149,0.0,0.003510000000000008,0.0,-1.14647316105244,0.0,-1.0021838769402795,2.170363115970579
1.033815415452844,0.0,0.003530000000000008,0.0,-1.1464787615857426,0.0,-1.0021885701403976,2.170349751716821
1.0338138751581332,0.0,0.003550000000000008,0.0,-1.1464843941701934,0.0,-1.0021932901565462,2.1703363109376697
1.0338123261091363,0.0,0.003570000000000008,0.0,-1.1464900588097358,0.0,-1.002198036991294,2.170322793622973
1.033810768304968,0.0,0.003590000000000008,0.0,-1.146495755508329,0.0,-1.002202810647225,2.1703091997625377
1.033809201744738,0.0,0.003610000000000008,0.0,-1.1465014842699648,0.0,-1.0022076111269371,2.1702955293460873
1.033807626427551,0.0,0.0036300000000000082,0.0,-1.1465072450986526,0.0,-1.0022124384330413,2.1702817823632943
1.0338060423525068,0.0,0.0036500000000000083,0.0,-1.1465130379984272,0.0,-1.0022172925681658,2.1702679588037705
1.0338044495186995,0.0,0.0036700000000000083,0.0,-1.1465188629733418,0.0,-1.0022221735349546,2.1702540586570787
1.0338028479252181,0.0,0.0036900000000000084,0.0,-1.1465247200274815,0.0,-1.0022270813360648,2.170240081912705
1.033801237571147,0.0,0.0037100000000000084,0.0,-1.1465306091649468,0.0,-1.002232015974171,2.170226028560087
1.033799618455565,0.0,0.0037300000000000085,0.0,-1.1465365303898667,0.0,-1.002236977451957,2.1702118985885956
1.0337979905775456,0.0,0.0037500000000000085,0.0,-1.1465424837063893,0.0,-1.0022419657721293,2.17019769198755
1.033796353936158,0.0,0.0037700000000000086,0.0,-1.1465484691186902,0.0,-1.002246980937403,2.170183408746197
1.0337947085304655,0.0,0.0037900000000000086,0.0,-1.1465544866309652,0.0,-1.002252022950515,2.170169048853736
1.0337930543595264,0.0,0.0038100000000000087,0.0,-1.146560536247435,0.0,-1.0022570918142084,2.1701546122992976
1.0337913914223937,0.0,0.0038300000000000087,0.0,-1.1465666179723453,0.0,-1.0022621875312498,2.170140099071954
1.033789719718116,0.0,0.003850000000000009,0.0,-1.1465727318099599,0.0,-1.0022673101044173,2.1701255091607203
1.0337880392457357,0.0,0.003870000000000009,0.0,-1.1465788777645713,0.0,-1.0022724595365005,2.1701108425545512
1.0337863500042908,0.0,0.003890000000000009,0.0,-1.1465850558404922,0.0,-1.0022776358303132,2.170096099242339
1.0337846519928136,0.0,0.003910000000000009,0.0,-1.1465912660420632,0.0,-1.002282838988675,2.1700812792129094
1.0337829452103318,0.0,0.003930000000000009,0.0,-1.1465975083736417,0.0,-1.0022880690144245,2.1700663824550404
1.0337812296558673,0.0,0.003950000000000009,0.0,-1.1466037828396158,0.0,-1.0022933259104176,2.1700514089574403
1.0337795053284375,0.0,0.003970000000000009,0.0,-1.1466100894443916,0.0,-1.0022986096795208,2.1700363587087583
1.0337777722270542,0.0,0.003990000000000009,0.0,-1.1466164281923983,0.0,-1.0023039203246196,2.170021231697593
1.033776030350724,0.0,0.004010000000000009,0.0,-1.1466227990880946,0.0,-1.0023092578486126,2.170006027912467
1.0337742796984486,0.0,0.004030000000000009,0.0,-1.1466292021359574,0.0,-1.0023146222544148,2.1699907473418483
1.033772520269224,0.0,0.004050000000000009,0.0,-1.1466356373404893,0.0,-1.0023200135449541,2.1699753899741507
1.0337707520620418,0.0,0.004070000000000009,0.0,-1.1466421047062185,0.0,-1.002325431723174,2.169959955797712
1.0337689750758876,0.0,0.004090000000000009,0.0,-1.1466486042376909,0.0,-1.0023308767920374,2.169944444800831
1.0337671893097424,0.0,0.0041100000000000095,0.0,-1.1466551359394799,0.0,-1.002336348754519,2.1699288569717297
1.033765394762582,0.0,0.0041300000000000095,0.0,-1.1466616998161843,0.0,-1.0023418476136063,2.1699131922985675
1.0337635914333763,0.0,0.00415000000000001,0.0,-1.1466682958724272,0.0,-1.002347373372306,2.1698974507694464
1.0337617793210907,0.0,0.00417000000000001,0.0,-1.1466749241128456,0.0,-1.002352926033639,2.169881632372424
1.033759958424685,0.0,0.00419000000000001,0.0,-1.1466815845421108,0.0,-1.0023585056006414,2.1698657370954764
1.0337581287431143,0.0,0.00421000000000001,0.0,-1.1466882771649172,0.0,-1.0023641120763631,2.169849764926517
1.0337562902753281,0.0,0.00423000000000001,0.0,-1.1466950019859772,0.0,-1.002369745463871,2.1698337158534113
1.0337544430202708,0.0,0.00425000000000001,0.0,-1.146701759010031,0.0,-1.0023754057662457,2.169817589863957
1.033752586976881,0.0,0.00427000000000001,0.0,-1.146708548241841,0.0,-1.0023810929865862,2.1698013869458945
1.0337507221440936,0.0,0.00429000000000001,0.0,-1.1467153696861954,0.0,-1.0023868071280022,2.169785107086893
1.0337488485208364,0.0,0.00431000000000001,0.0,-1.1467222233479026,0.0,-1.0023925481936216,2.169768750274578
1.0337469661060332,0.0,0.00433000000000001,0.0,-1.1467291092317988,0.0,-1.0023983161865884,2.169752316496494
1.0337450748986021,0.0,0.00435000000000001,0.0,-1.1467360273427423,0.0,-1.002404111110059,2.16973580574014
1.0337431748974566,0.0,0.00437000000000001,0.0,-1.1467429776856155,0.0,-1.002409932967208,2.169719217992938
1.033741266101504,0.0,0.00439000000000001,0.0,-1.1467499602653235,0.0,-1.0024157817612227,2.1697025532422645
1.0337393485096467,0.0,0.00441000000000001,0.0,-1.1467569750867976,0.0,-1.0024216574953078,2.169685811475427
1.0337374221207825,0.0,0.00443000000000001,0.0,-1.1467640221549893,0.0,-1.0024275601726818,2.1696689926796724
1.0337354869338031,0.0,0.00445000000000001,0.0,-1.1467711014748805,0.0,-1.0024334897965808,2.169652096842177
1.0337335429475956,0.0,0.00447000000000001,0.0,-1.1467782130514712,0.0,-1.0024394463702526,2.1696351239500706
1.0337315901610413,0.0,0.0044900000000000105,0.0,-1.146785356889789,0.0,-1.0024454298969632,2.1696180739904083
1.0337296285730164,0.0,0.0045100000000000105,0.0,-1.1467925329948812,0.0,-1.0024514403799953,2.1696009469501982
1.0337276581823924,0.0,0.004530000000000011,0.0,-1.1467997413718238,0.0,-1.002457477822642,2.169583742816369
1.0337256789880347,0.0,0.004550000000000011,0.0,-1.146806982025716,0.0,-1.0024635422282178,2.1695664615757977
1.0337236909888037,0.0,0.004570000000000011,0.0,-1.1468142549616793,0.0,-1.0024696336000474,2.169549103215301
1.0337216941835552,0.0,0.004590000000000011,0.0,-1.1468215601848566,0.0,-1.0024757519414749,2.169531667721631
1.0337196885711386,0.0,0.004610000000000011,0.0,-1.1468288977004253,0.0,-1.0024818972558556,2.169514155081468
1.0337176741503988,0.0,0.004630000000000011,0.0,-1.1468362675135753,0.0,-1.0024880695465646,2.169496565281449
1.0337156509201755,0.0,0.004650000000000011,0.0,-1.1468436696295266,0.0,-1.0024942688169904,2.169478898308134
1.0337136188793026,0.0,0.004670000000000011,0.0,-1.1468511040535259,0.0,-1.0025004950705365,2.169461154148018
1.0337115780266088,0.0,0.004690000000000011,0.0,-1.146858570790833,0.0,-1.0025067483106254,2.16944333278756
1.0337095283609181,0.0,0.004710000000000011,0.0,-1.1468660698467463,0.0,-1.0025130285406862,2.16942543421312
1.0337074698810484,0.0,0.004730000000000011,0.0,-1.1468736012265792,0.0,-1.002519335764176,2.169407458411024
1.033705402585813,0.0,0.004750000000000011,0.0,-1.146881164935671,0.0,-1.002525669984558,2.169389405367522
