x,y,z,xdot,ydot,zdot,Period,JC,Stability Index,Time Constant
0.8846069466736365,0.0,0.0,0.0,-0.3166870240667489,0.0,2.9938281269005564,3.120776692386336,1395.8035548194812,0.41344218666194893
0.8848007273496062,0.0,0.0,0.0,-0.3178052793899338,0.0,2.996117550056532,3.120376692386336,1389.8969298078682,0.4140008032327283
0.8849943373832437,0.0,0.0,0.0,-0.31892223725529817,0.0,2.998414591484332,3.119976692386336,1384.00817053143,0.4145614234132545
0.8851877792347846,0.0,0.0,0.0,-0.3200379239381334,0.0,3.0007192900505935,3.1195766923863357,1378.1372459511124,0.4151240579714882
0.8853810553296815,0.0,0.0,0.0,-0.3211523654429117,0.0,3.003031684860439,3.119176692385508,1372.2841251718187,0.41568871774238403
0.8857671197520549,0.0,0.0,0.0,-0.3233776155260977,0.0,3.007679720957011,3.118376692386336,1360.631170079107,0.4168241567045977
0.8861525493357401,0.0,0.0,0.0,-0.32559819020909814,0.0,3.0123590176557733,3.1175766923863355,1349.0490575141594,0.41796782851549097
0.8865373622142001,0.0,0.0,0.0,-0.3278142881363202,0.0,3.0170698969312353,3.1167766923863356,1337.5375392757296,0.41911982263997005
0.8869215759993501,0.0,0.0,0.0,-0.33002610411016403,0.0,3.021812684867638,3.115976692386336,1326.0963673944088,0.4202802297773928
0.8873052077990051,0.0,0.0,0.0,-0.33223382926222667,0.0,3.0265877117259548,3.1151766923863367,1314.725293995094,0.42144914188874644
0.8876882742353153,0.0,0.0,0.0,-0.3344376512225809,0.0,3.031395312003482,3.1143766923863363,1303.42407129848,0.4226266522172162
0.888070791462269,0.0,0.0,0.0,-0.33663775428134884,0.0,3.0362358244942262,3.1135766923863364,1292.1924516218487,0.42381285530915097
0.8884527751823237,0.0,0.0,0.0,-0.33883431954301885,0.0,3.041109592350176,3.1127766923863365,1281.0301873809171,0.4250078470353619
0.888834240662206,0.0,0.0,0.0,-0.3410275250739388,0.0,3.046016963143374,3.1119766923863366,1269.9370310907732,0.42621172461283857
0.8892152027479363,0.0,0.0,0.0,-0.3432175460433925,0.0,3.050958288928841,3.1111766923863367,1258.9127353677295,0.427424586626812
0.8895956758791135,0.0,0.0,0.0,-0.3454045548586225,0.0,3.0559339263083336,3.1103766923863367,1247.9570529302182,0.42864653305325273
0.8899756741025092,0.0,0.0,0.0,-0.34758872129416685,0.0,3.0609442364949766,3.1095766923863364,1237.0697366009474,0.4298776652817154
0.890355211085001,0.0,0.0,0.0,-0.349770212615818,0.0,3.0659895853787216,3.108776692386337,1226.2505393083125,0.4311180861386191
0.8907343001258873,0.0,0.0,0.0,-0.3519491936995387,0.0,3.07107034359269,3.107976692386337,1215.4992140880458,0.4323678999109349
0.891112954168613,0.0,0.0,0.0,-0.35412582714558616,0.0,3.0761868865803765,3.1071766923863366,1204.8155140849053,0.43362721237029106
0.8914911858119359,0.0,0.0,0.0,-0.35630027338813564,0.0,3.0813395946636777,3.1063766923863367,1194.199192554771,0.4348961307974803
0.8918690073205712,0.0,0.0,0.0,-0.3584726908006676,0.0,3.086528853111882,3.1055766923863373,1183.6500028662967,0.43617476400743543
0.8922464306353276,0.0,0.0,0.0,-0.3606432357973139,0.0,3.091755052211445,3.104776692386337,1173.1676985031108,0.4374632223746073
0.8926234673827728,0.0,0.0,0.0,-0.36281206293041424,0.0,3.0970185873366463,3.103976692386337,1162.7520330657396,0.43876161785880585
0.8930001288844458,0.0,0.0,0.0,-0.36497932498449553,0.0,3.1023198590211933,3.1031766923863375,1152.4027602739875,0.4400700640314831
0.8933764261656424,0.0,0.0,0.0,-0.36714517306685324,0.0,3.1076592730306203,3.102376692386338,1142.119633969002,0.4413886761024835
0.893752369963788,0.0,0.0,0.0,-0.36930975669491606,0.0,3.1130372404355793,3.101576692386338,1131.9024081155858,0.44271757094725434
0.8941279707364287,0.0,0.0,0.0,-0.37147322388058795,0.0,3.11845417768606,3.100776692386338,1121.750836805063,0.44405686713450865
0.8945032386688443,0.0,0.0,0.0,-0.3736357212117039,0.0,3.1239105066863946,3.0999766923863374,1111.6646742573334,0.4454066849544051
0.8948781836813176,0.0,0.0,0.0,-0.37579739393077943,0.0,3.1294066548711785,3.099176692386338,1101.6436748237618,0.446767146447179
0.8952528154360601,0.0,0.0,0.0,-0.37795838601117243,0.0,3.1349430552820565,3.098376692386338,1091.687592990082,0.4481383754322701
0.8956271433438239,0.0,0.0,0.0,-0.38011884023081727,0.0,3.1405201466453736,3.097576692386338,1081.796183379015,0.4495204975379714
0.8960011765702002,0.0,0.0,0.0,-0.38227889824363526,0.0,3.146138373450611,3.096776692386339,1071.96920075347,0.45091364023154745
0.8963749240416339,0.0,0.0,0.0,-0.38443870064877916,0.0,3.1517981860298034,3.095976692386338,1062.2064000196406,0.4523179328498956
0.8967483944511467,0.0,0.0,0.0,-0.3865983870577605,0.0,3.1575000406376015,3.0951766923863384,1052.5075362302182,0.4537335066306981
0.8971215962638066,0.0,0.0,0.0,-0.3887580961596674,0.0,3.163244399532363,3.094376692386338,1042.8723645877294,0.45516049474412845
0.897494537721928,0.0,0.0,0.0,-0.3909179657844652,0.0,3.169031731057911,3.093576692386338,1033.3006404483035,0.45659903232504756
0.8978672268500354,0.0,0.0,0.0,-0.39307813296456756,0.0,3.174862509726158,3.0927766923863387,1023.7921193249805,0.45804925650578276
0.898239671459587,0.0,0.0,0.0,-0.3952387339947125,0.0,3.180737216300517,3.0919766923863383,1014.3465568918934,0.45951130644940374
0.8986118791534741,0.0,0.0,0.0,-0.39739990449025614,0.0,3.186656337880064,3.0911766923863384,1004.9637089880013,0.4609853233835801
0.8989838573303016,0.0,0.0,0.0,-0.3995617794439581,0.0,3.1926203679844782,3.090376692386339,995.6433316213534,0.46247145063497264
0.8993556131884607,0.0,0.0,0.0,-0.4017244932813349,0.0,3.198629806639684,3.089576692386339,986.3851809731991,0.46396983366419925
0.8997271537300042,0.0,0.0,0.0,-0.4038881799146733,0.0,3.2046851604642437,3.088776692386339,977.1890134027401,0.4654806201013376
0.9000984857643226,0.0,0.0,0.0,-0.4060529727957342,0.0,3.2107869427564286,3.087976692386339,968.0545854515667,0.46700395978202797
0.9004696159116401,0.0,0.0,0.0,-0.4082190049672643,0.0,3.216935673581955,3.0871766923863397,958.9816538485968,0.4685400047841275
0.9008405506063253,0.0,0.0,0.0,-0.41038640911332325,0.0,3.2231318798623114,3.08637669238634,949.9699755150224,0.47008890946494697
0.901211296100036,0.0,0.0,0.0,-0.4125553176085449,0.0,3.2293760954637705,3.085576692386339,941.0193075695595,0.4716508304990722
0.9015818584646883,0.0,0.0,0.0,-0.4147258625663261,0.0,3.2356688612869133,3.084776692386339,932.1294073339656,0.47322592691675686
0.9019522435952742,0.0,0.0,0.0,-0.41689817588606487,0.0,3.2420107253567174,3.08397669238634,923.3000323386112,0.47481436014291556
0.9023224572125125,0.0,0.0,0.0,-0.41907238929943375,0.0,3.248402242913119,3.0831766923863393,914.5309403281994,0.4764162940367103
0.9026925048653567,0.0,0.0,0.0,-0.42124863441577504,0.0,3.2548439765020682,3.08237669238634,905.8218892682296,0.47803189493169324
0.903062391933354,0.0,0.0,0.0,-0.4234270427666756,0.0,3.2613364960669515,3.0815766923863404,897.1726373510247,0.4796613316765855
0.9034321236288576,0.0,0.0,0.0,-0.4256077458497039,0.0,3.2678803790403848,3.0807766923863396,888.5829430023416,0.48130477567662633
0.9038017049991074,0.0,0.0,0.0,-0.4277908751714224,0.0,3.2744762104363345,3.0799766923863405,880.0525648883918,0.48296240093550363
0.9041711409281733,0.0,0.0,0.0,-0.4299765622896785,0.0,3.2811245829424935,3.07917669238634,871.5812619227947,0.4846343840979027
0.9045404361387708,0.0,0.0,0.0,-0.4321649388552128,0.0,3.2878260970128346,3.07837669238634,863.1687932739344,0.4863209044926334
0.904909595193942,0.0,0.0,0.0,-0.434356136652599,0.0,3.294581360960255,3.077576692386341,854.814918372845,0.48802214417631823
0.9052786224986252,0.0,0.0,0.0,-0.43655028764062487,0.0,3.3013909910493795,3.0767766923863404,846.5193969207817,0.4897382879777301
0.9056475223010917,0.0,0.0,0.0,-0.43874752399203326,0.0,3.308255611589231,3.075976692386341,838.2819888979319,0.49146952354262224
0.9060162986942734,0.0,0.0,0.0,-0.44094797813276143,0.0,3.3151758550259305,3.0751766923863406,830.1024545716482,0.4932160413792169
0.9063849556169705,0.0,0.0,0.0,-0.4431517827806261,0.0,3.3221523620351063,3.074376692386341,821.9805545055242,0.4949780349042013
0.9067534968549473,0.0,0.0,0.0,-0.4453590709835229,0.0,3.329185781614118,3.073576692386341,813.9160495686972,0.4967557004893032
0.9071219260419211,0.0,0.0,0.0,-0.447569976157166,0.0,3.3362767711738877,3.072776692386341,805.9087009452365,0.49854923750843644
0.9074902466604354,0.0,0.0,0.0,-0.44978463212234915,0.0,3.3434259966302498,3.071976692386341,797.958270144314,0.5003588483853454
0.9078584620426372,0.0,0.0,0.0,-0.45200317314182137,0.0,3.350634132494817,3.0711766923863415,790.064519010444,0.5021847386418162
0.9082265753709381,0.0,0.0,0.0,-0.454225733956712,0.0,3.357901861965024,3.0703766923863407,782.2272097342184,0.504027116946372
0.908594589678586,0.0,0.0,0.0,-0.4564524498226127,0.0,3.3652298770135483,3.069576692386341,774.4461048635198,0.5058861951634849
0.9089625078501213,0.0,0.0,0.0,-0.4586834565452435,0.0,3.372618878476588,3.0687766923863418,766.7209673149537,0.5077621884032548
0.9093303326217507,0.0,0.0,0.0,-0.4609188905158234,0.0,3.380069576141292,3.067976692386342,759.0515603858948,0.5096553150715661
0.9096980665816016,0.0,0.0,0.0,-0.4631588887460229,0.0,3.387582688831773,3.067176692386342,751.4376477669293,0.5115657969206556
